minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
773,good,3.622956598,7.42,72.21,3.7,10.62,22.92,6.84,10.37,3.63,10.17,33.9,93.1
774,good,3.622956598,7.36,72.21,3.7,10.49,22.92,6.9,11.95,3.61,10.13,33.9,93.1
775,good,3.622956598,7.42,72.21,3.74,10.13,23.63,6.98,10.66,3.61,10.25,33.9,93
776,good,3.622956598,7.33,72.21,3.7,10.05,23.04,6.9,12.77,3.61,10.21,33.9,93
777,good,3.622956598,7.39,70.91,3.7,9.55,23.16,6.98,10.75,3.6,10.17,33.9,93
778,good,3.622956598,7.36,71.55,3.72,9.33,22.47,7.06,11.52,3.56,10.17,33.9,93.1
779,good,3.622956598,7.39,69.64,3.72,9.52,22.81,7.06,11.15,3.61,10.17,33.9,93.1
780,good,3.622956598,7.39,70.27,3.72,9.59,23.04,6.98,10.97,3.6,10.09,33.9,93.1
781,good,3.670143409,7.3,70.91,3.68,9.63,22.92,6.92,10.97,3.6,10.09,33.9,93.1
782,good,3.670143409,7.3,70.27,3.7,9.74,23.04,7.01,10.88,3.61,10.13,34,93.2
783,good,3.670143409,7.42,70.91,3.72,9.94,23.04,6.95,11.29,3.61,10.25,33.9,93.1
784,good,3.670143409,7.45,70.91,3.74,9.44,23.63,6.95,11.42,3.68,10.25,33.9,93.2
785,good,3.670143409,7.39,70.27,3.74,9.63,23.63,6.95,12.51,3.61,10.21,33.9,93.1
786,good,3.670143409,7.39,72.21,3.72,9.74,25.42,7.01,12.45,3.58,10.17,33.9,93.1
787,good,3.670143409,7.3,70.27,3.68,9.74,23.27,7.01,12.4,3.6,10.13,33.9,93.1
788,good,3.670143409,7.33,70.91,3.87,9.94,22.58,7.01,12.2,3.61,10.17,33.9,93.1
789,good,3.670143409,7.42,72.21,3.7,9.67,23.04,6.95,11.33,3.56,10.17,33.9,93.2
790,good,3.670143409,7.36,69.64,3.72,9.82,22.7,6.95,11.01,3.52,10.09,33.9,93.1
791,good,3.670143409,7.24,70.27,3.67,10.33,22.58,6.87,10.37,3.6,10.05,33.9,93.1
792,good,3.670143409,7.3,71.55,3.67,10.17,22.03,6.84,11.61,3.51,10.17,33.9,93.1
793,good,3.670143409,7.27,72.21,3.7,10.01,22.81,6.87,10.45,3.52,10.13,33.9,93.2
794,good,3.670143409,7.24,71.55,3.67,9.9,23.04,6.9,10.79,3.45,10.09,33.9,93.2
795,good,3.670143409,7.27,72.21,3.65,9.74,23.39,6.98,12.15,3.49,10.01,33.9,93.2
796,good,3.670143409,7.3,71.55,3.7,9.97,23.04,6.87,10.84,3.54,10.13,33.9,93.2
797,good,3.670143409,7.36,71.55,3.74,9.74,23.51,6.9,11.06,3.54,10.09,33.9,93.2
798,good,3.670143409,7.39,72.21,3.72,9.74,23.16,6.79,12,3.58,10.13,33.9,93.2
799,good,3.670143409,7.33,70.91,3.7,9.74,21.49,6.79,10,3.54,10.17,33.9,93.2
800,good,3.670143409,7.33,72.21,3.72,9.78,22.7,6.84,11.24,3.52,10.05,33.9,93.2
801,good,3.670143409,7.3,70.91,3.72,9.78,20.98,6.87,11.95,3.42,10.13,33.9,93.2
802,good,3.670143409,7.24,72.21,3.7,9.74,22.81,6.84,10.66,3.45,10.09,33.9,93.2
803,good,3.670143409,7.3,70.91,3.7,9.78,23.04,6.81,10.79,3.51,10.13,33.9,93.2
804,good,3.670143409,7.3,70.27,3.68,9.78,23.04,6.9,11.66,3.51,10.13,33.9,93.3
805,good,3.670143409,7.36,72.21,3.68,9.74,23.39,6.81,11.76,3.52,10.05,33.9,93.2
806,good,3.670143409,7.54,71.55,3.72,9.74,26.24,6.87,12.05,3.58,10.05,33.8,93.2
807,good,3.670143409,7.39,70.27,3.68,9.86,23.16,6.92,10.84,3.52,10.09,33.8,93.2
808,good,3.670143409,7.33,70.27,3.68,9.86,23.39,6.95,12.3,3.67,10.05,33.8,93.3
809,good,3.670143409,7.33,70.27,3.68,9.86,23.39,6.98,10.62,3.58,10.09,33.8,93.2
810,good,3.670143409,7.42,70.91,3.7,9.82,23.16,6.95,10.62,3.51,10.17,33.8,93.2
811,good,3.670143409,7.33,70.91,3.68,9.82,23.16,6.98,12.61,3.47,10.13,33.8,93.2
812,good,3.670143409,7.3,71.55,3.72,9.74,23.39,6.9,10.66,3.49,10.01,33.8,93.2
813,good,3.670143409,7.33,72.21,3.67,9.82,24,6.87,11.95,3.44,10.13,33.8,93.2
814,good,3.670143409,7.39,70.91,3.7,9.63,23.39,6.79,11.24,3.47,10.05,33.8,93.2
815,good,3.670143409,7.39,70.91,3.7,9.74,23.39,6.84,12.3,3.51,10.17,33.8,93.2
816,good,3.670143409,7.39,72.21,3.68,9.67,23.51,6.87,11.19,3.49,10.09,33.8,93.2
817,good,3.670143409,7.3,71.55,3.7,9.97,23.04,6.9,10.04,3.47,10.13,33.8,93.3
818,good,3.670143409,7.21,70.91,3.89,10.13,23.39,6.84,10.71,3.54,10.05,33.8,93.3
819,good,3.670143409,7.33,72.88,3.72,9.86,23.51,6.87,12.2,3.52,10.05,33.8,93.3
820,good,3.670143409,7.21,70.27,3.68,9.82,22.92,6.87,11.9,3.51,10.13,33.8,93.3
821,good,3.670143409,7.24,70.91,3.7,9.12,23.04,6.84,10.04,3.47,10.17,33.8,93.3
822,good,3.670143409,7.24,71.55,3.72,9.9,23.04,6.95,12.05,3.54,10.09,33.8,93.3
823,good,3.670143409,7.3,72.88,3.7,9.86,23.39,6.92,11.38,3.45,10.09,33.8,93.3
824,good,3.670143409,7.21,72.21,3.93,9.97,24.76,6.9,11.71,3.67,10.09,33.8,93.3
825,good,3.670143409,7.33,72.88,3.72,10.05,23.51,7.09,10.97,3.91,10.17,33.8,93.3
826,good,3.670143409,7.48,68.42,3.76,9.9,25.96,7.18,10.58,4.13,10.13,33.8,93.2
827,good,3.670143409,7.57,64.41,3.76,9.94,23.75,7.26,11.1,3.96,10.13,33.8,93
828,good,3.670143409,7.6,71.55,3.76,9.97,24.5,7.29,12.56,4.02,10.13,33.7,93.1
829,good,3.670143409,7.6,71.55,3.74,9.94,22.92,7.32,11.15,4.27,10.13,33.8,93.1
830,good,3.670143409,7.66,72.88,3.79,10.09,24.25,7.29,11.24,3.72,10.17,33.7,93
831,good,3.670143409,7.57,72.88,3.76,9.97,23.04,7.23,12.4,3.63,10.17,33.7,93.1
832,good,3.670143409,7.54,70.91,3.78,9.9,23.51,7.23,11.29,3.79,10.29,33.8,93.2
833,good,3.670143409,7.54,71.55,3.76,9.78,23.39,7.23,11.8,3.67,10.21,33.7,93
834,good,3.670143409,7.51,71.55,3.79,9.9,24.76,7.15,12.45,4.21,10.21,33.7,93
835,good,3.670143409,7.51,72.88,3.78,9.94,23.63,7.29,11.29,3.94,10.21,33.7,93
836,good,3.670143409,7.51,72.88,3.76,9.94,24.63,7.59,12.1,3.68,10.17,33.7,93
837,good,3.670143409,7.57,71.55,3.79,10.01,23.27,7.21,11.56,3.61,10.25,33.7,93.1
838,good,3.670143409,7.54,70.91,3.81,9.67,22.7,7.35,12.15,4.02,10.21,33.7,93.1
839,good,3.670143409,7.57,73.56,3.81,9.94,24.37,7.38,12.1,4.72,10.33,33.7,93.1
840,good,3.670143409,7.75,73.56,3.85,10.05,24.37,7.59,12.56,4.61,10.33,33.7,92.7
841,good,3.719763255,7.69,72.21,3.81,10.05,23.39,7.59,12.51,4.08,10.33,33.7,92.6
842,good,3.719763255,7.75,74.25,3.83,10.01,23.88,7.68,12.88,3.98,10.29,33.7,92.7
843,good,3.719763255,7.63,71.55,3.78,9.97,23.16,7.38,10.54,3.81,10.21,33.7,92.8
844,good,3.719763255,7.72,71.55,4.2,9.97,23.75,7.26,11.15,3.78,10.25,33.7,92.9
845,good,3.719763255,7.69,72.88,3.85,10.09,22.58,7.38,10.49,4.13,10.45,33.7,92.9
846,good,3.719763255,7.72,72.88,3.91,10.05,24,7.35,11.33,4.76,10.45,33.7,92.9
847,good,3.719763255,7.81,74.25,3.91,10.05,23.51,7.5,11.06,4,10.37,33.7,92.7
848,good,3.719763255,7.72,72.88,3.89,10.05,23.75,7.53,11.47,4.02,10.45,33.7,92.6
849,good,3.719763255,7.75,73.56,3.93,10.05,22.36,7.41,10.75,3.68,10.53,33.7,92.7
850,good,3.719763255,7.78,74.95,3.93,10.01,22.58,7.41,12.15,3.74,10.45,33.7,92.8
851,good,3.719763255,7.72,72.88,3.94,10.05,22.25,7.29,11.15,3.65,10.49,33.7,92.9
852,good,3.719763255,7.69,73.56,3.96,10.21,22.25,7.18,10.49,3.61,10.53,33.6,92.9
853,good,3.719763255,7.45,71.55,3.76,9.67,22.47,7.01,10.66,3.92,10.21,33.7,93
854,good,3.719763255,7.39,71.55,3.72,9.78,24.25,7.06,11.1,4.06,10.33,33.6,93
855,good,3.719763255,7.42,72.21,3.72,10.05,24.25,7.23,11.52,4.17,10.17,33.7,93
856,good,3.719763255,7.51,72.88,3.78,9.86,24.63,7.26,12.72,4.39,10.17,33.6,92.9
857,good,3.719763255,7.54,72.21,3.79,9.94,24,7.23,11.24,3.78,10.21,33.6,92.7
858,good,3.719763255,7.51,70.91,3.76,10.05,22.47,7.5,12.77,3.89,10.21,33.6,92.8
859,good,3.719763255,7.51,73.56,3.78,10.13,23.75,7.41,12.56,4.08,10.33,33.6,92.8
860,good,3.719763255,7.57,73.56,3.81,10.17,27.26,7.56,12.93,4.55,10.29,33.6,92.8
861,good,3.719763255,7.63,72.21,3.83,10.17,24.63,7.8,12.88,5.06,10.33,33.6,92.3
862,good,3.719763255,7.69,74.25,3.85,10.13,23.27,7.71,12.1,4.17,10.41,33.6,92.2
863,good,3.719763255,7.6,72.88,3.85,10.29,22.58,7.53,12.35,3.92,10.33,33.5,92.2
864,good,3.719763255,7.66,74.25,3.87,10.25,23.04,7.59,10.75,3.76,10.37,33.5,92.4
865,good,3.719763255,7.6,71.55,3.87,10.29,22.14,7.56,10.79,3.58,10.41,33.6,92.6
866,good,3.719763255,7.63,77.13,3.87,10.13,22.92,7.41,11.1,3.78,10.41,33.5,92.8
867,good,3.719763255,7.6,71.55,3.85,9.97,21.92,7.35,10.97,3.72,10.29,33.5,92.9
868,good,3.719763255,7.6,72.88,3.85,10.13,24,7.38,10.97,3.83,10.33,33.5,92.8
869,good,3.719763255,7.69,72.88,3.93,10.33,23.75,7.53,12.3,3.91,10.45,33.5,92.5
870,good,3.719763255,7.72,73.56,4,10.49,22.36,7.56,12.72,3.78,10.61,33.5,92.3
871,good,3.719763255,7.69,72.88,3.98,10.37,22.25,7.5,12,3.83,10.61,33.6,92.5
872,good,3.719763255,7.66,74.25,3.96,10.33,22.58,7.53,11.9,3.87,10.61,33.6,92.7
873,good,3.719763255,7.75,73.56,3.96,10.29,22.7,7.47,11.06,4.11,10.49,33.5,92.5
874,good,3.719763255,7.75,74.25,4,10.33,22.58,7.53,11.8,3.67,10.53,33.6,92.5
875,good,3.719763255,7.72,72.88,3.98,10.37,21.6,7.44,10.54,3.63,10.61,33.5,92.6
876,good,3.719763255,7.63,74.95,3.94,10.33,22.25,7.29,12.35,3.56,10.57,33.5,92.6
877,good,3.719763255,7.66,72.88,3.96,10.09,22.03,7.18,11.38,3.54,10.57,33.6,92.7
878,good,3.719763255,7.66,73.56,3.98,10.21,21.29,7.15,10.93,3.58,10.61,33.5,92.8
879,good,3.719763255,7.72,74.25,4.06,10.13,21.81,7.21,11.15,3.56,10.65,33.5,93.1
880,good,3.719763255,7.45,74.25,3.89,10.01,20.68,7.06,11.95,3.45,10.41,33.6,93
881,good,3.719763255,7.39,73.56,3.93,10.01,22.25,7.09,10.33,3.49,10.41,33.5,93.1
882,good,3.719763255,7.36,72.88,3.91,10.09,24.25,6.98,10.66,3.42,10.37,33.5,93
883,good,3.719763255,7.45,74.25,3.91,10.05,23.04,7.01,10.66,3.79,10.33,33.5,92.9
884,good,3.719763255,7.51,72.88,3.91,10.21,22.47,7.09,10.54,3.51,10.41,33.5,92.8
885,good,3.719763255,7.45,72.88,3.89,10.09,22.7,7.06,11.85,3.74,10.33,33.5,93.2
886,good,3.719763255,7.51,73.56,3.89,10.25,22.36,7.23,10.79,3.74,10.41,33.5,93.2
887,good,3.719763255,7.45,72.88,3.87,10.13,21.29,7.18,12.2,3.47,10.37,33.5,93.2
888,good,3.719763255,7.45,72.88,3.89,10.05,22.81,7.23,11.06,3.7,10.33,33.5,93.2
889,good,3.719763255,7.48,72.88,3.89,10.09,22.47,7.09,10.93,3.49,10.37,33.5,93.2
890,good,3.719763255,7.42,72.88,3.87,10.09,23.88,7.06,10.45,3.61,10.29,33.6,93.2
891,good,3.719763255,7.39,74.95,3.85,10.09,22.36,7.18,10.33,3.4,10.33,33.5,93.1
892,good,3.719763255,7.42,72.21,3.87,10.09,22.14,7.09,10.79,3.4,10.37,33.5,93.2
893,good,3.719763255,7.36,69.64,3.85,9.19,22.25,7.01,11.42,3.4,10.29,33.5,93.3
894,good,3.719763255,7.33,72.21,2.65,9.94,22.25,6.92,11.8,3.49,10.29,33.6,93.4
895,good,3.719763255,7.19,72.88,3.5,9.7,22.25,6.95,10.79,3.35,10.25,33.6,93.4
896,good,3.719763255,7.13,72.88,3.49,9.82,22.47,6.9,10.12,3.32,10.17,33.6,93.5
897,good,3.719763255,7.13,73.56,3.45,9.78,22.47,6.9,11.52,3.32,10.13,33.5,93.4
898,good,3.719763255,7.16,71.55,3.49,9.9,22.47,6.95,10.33,3.49,10.21,33.6,93.5
899,good,3.719763255,7.24,72.21,3.5,9.86,22.7,7.06,12.1,3.51,10.17,33.6,93.4
900,good,3.719763255,7.21,70.91,3.49,9.97,22.36,7.04,10.71,3.32,10.13,33.6,93.4
901,acceptable,4.788539042,7.3,70.91,3.54,9.94,23.04,7.12,11.06,3.58,10.21,33.6,93.4
902,acceptable,4.788539042,7.33,73.56,3.56,10.21,23.16,7.18,11.71,3.44,10.21,33.6,93.4
903,acceptable,4.788539042,7.27,72.88,3.54,10.17,22.81,7.12,12.25,3.49,10.25,33.6,93.4
904,acceptable,4.788539042,7.33,72.21,3.54,10.05,22.7,7.06,10.75,3.52,10.13,33.6,93.4
905,acceptable,4.788539042,7.36,73.56,3.54,10.09,23.16,7.15,11.19,3.58,10.13,33.5,93.3
906,acceptable,4.788539042,7.33,71.55,3.56,10.17,21.92,7.38,11.85,3.68,10.25,33.5,93.2
907,acceptable,4.788539042,7.39,71.55,3.54,10.21,22.92,7.26,10.93,3.7,10.25,33.5,93.1
908,acceptable,4.788539042,7.45,71.55,3.56,10.29,22.81,7.29,11.15,3.52,10.25,33.5,93
909,acceptable,4.788539042,7.39,73.56,3.54,10.13,22.58,7.23,11.15,3.58,10.25,33.6,93.1
910,acceptable,4.788539042,7.39,73.56,3.54,10.21,22.7,7.15,11.29,3.38,10.25,33.5,93.1
911,acceptable,4.788539042,7.27,72.21,3.52,10.21,22.25,7.01,11.71,3.3,10.13,33.5,93.1
912,acceptable,4.788539042,7.24,73.56,3.52,10.17,22.47,6.98,10.75,3.33,10.17,33.6,93.3
913,acceptable,4.788539042,7.27,70.91,3.52,10.13,22.47,6.92,10.75,3.32,10.09,33.5,93.3
914,acceptable,4.788539042,7.01,70.27,3.49,10.09,21.71,6.84,11.24,3.21,10.09,33.5,93.3
915,acceptable,4.788539042,7.07,71.55,3.52,10.05,22.92,6.87,11.52,3.4,10.05,33.5,93.4
916,acceptable,4.788539042,7.07,71.55,3.52,10.17,22.58,6.6,10.58,3.26,10.09,33.5,93.3
917,acceptable,4.788539042,7.1,72.88,3.49,10.13,22.58,6.81,10.66,3.26,10.09,33.5,93.4
918,acceptable,4.788539042,7.16,72.88,3.5,10.17,22.7,6.84,10.08,3.32,10.17,33.5,93.3
919,acceptable,4.788539042,7.21,71.55,3.52,10.09,22.7,6.81,10.79,3.25,10.13,33.5,93.3
920,acceptable,4.788539042,7.21,74.25,3.54,10.13,22.81,6.79,11.42,3.35,10.05,33.5,93.4
921,acceptable,4.788539042,7.27,72.88,3.54,10.13,23.39,6.87,10.41,3.42,10.05,33.5,93.4
922,acceptable,4.788539042,7.24,71.55,3.52,10.21,22.81,7.04,10.79,3.42,10.17,33.5,93.3
923,acceptable,4.788539042,7.3,72.21,3.52,10.21,22.7,7.01,10.79,3.35,10.17,33.5,93.3
924,acceptable,4.788539042,7.27,72.88,3.52,10.37,23.39,6.98,10.97,3.35,10.17,33.5,93.3
925,acceptable,4.788539042,7.27,72.21,3.54,10.17,22.81,6.92,10.84,3.44,10.09,33.5,93.4
926,acceptable,4.788539042,7.27,74.95,3.56,10.17,20.88,6.95,10.54,3.51,10.13,33.5,93.3
927,acceptable,4.788539042,7.16,74.25,3.54,10.17,22.7,6.81,11.52,3.23,10.13,33.5,93.3
928,acceptable,4.788539042,7.16,74.95,3.52,10.13,22.14,6.9,10.16,3.28,10.17,33.5,93.3
929,acceptable,4.788539042,7.16,72.88,3.52,10.09,21.92,6.84,11.76,3.23,10.13,33.5,93.3
930,acceptable,4.788539042,7.16,72.88,3.54,10.13,22.47,6.79,11.9,3.21,10.05,33.5,93.4
931,acceptable,4.788539042,7.21,71.55,3.54,10.05,22.58,6.79,10.62,3.3,10.01,33.5,93.4
932,acceptable,4.788539042,7.19,73.56,3.52,10.13,22.03,6.79,10.84,3.25,10.09,33.5,93.4
933,acceptable,4.788539042,7.1,72.88,3.52,10.13,22.14,6.76,11.76,3.26,10.09,33.5,93.5
934,acceptable,4.788539042,7.1,71.55,3.5,10.17,21.08,6.73,10.41,3.21,10.09,33.5,93.4
935,acceptable,4.788539042,7.13,71.55,3.5,10.05,21.81,6.68,10.58,3.21,10.05,33.5,93.5
936,acceptable,4.788539042,7.16,71.55,3.49,9.97,22.03,6.62,10.58,3.21,9.97,33.5,93.5
937,acceptable,4.788539042,7.1,71.55,3.5,10.01,21.39,6.6,11.19,3.13,10.01,33.5,93.5
938,acceptable,4.788539042,7.01,72.21,3.49,9.97,21.92,6.52,9.81,3.16,10.01,33.5,93.6
939,acceptable,4.788539042,6.99,72.21,3.5,9.97,21.92,6.52,11.8,3.15,10.01,33.5,93.6
940,acceptable,4.788539042,6.9,70.91,3.47,9.94,22.03,6.46,9.96,3.08,9.93,33.5,93.6
941,acceptable,4.788539042,6.96,70.91,3.47,9.94,22.03,6.44,10.75,3.1,9.85,33.5,93.6
942,acceptable,4.788539042,7.04,72.21,3.5,9.74,22.14,6.49,10.41,3.15,9.97,33.5,93.6
943,acceptable,4.788539042,7.01,71.55,3.5,9.82,21.71,6.46,10.2,3.18,9.89,33.5,93.6
944,acceptable,4.788539042,7.01,73.56,3.52,9.94,21.81,6.62,10.2,3.26,9.97,33.5,93.5
945,acceptable,4.788539042,6.93,73.56,3.59,9.97,22.7,6.6,10.75,3.18,9.89,33.5,93.6
946,acceptable,4.788539042,7.04,70.91,3.5,10.01,22.14,6.57,11.71,3.2,9.97,33.5,93.6
947,acceptable,4.788539042,6.96,71.55,3.49,9.9,21.71,6.57,10.08,3.15,9.85,33.4,93.5
948,acceptable,4.788539042,7.04,72.88,3.5,9.9,21.81,6.6,10.12,3.13,9.85,33.4,93.5
949,acceptable,4.788539042,6.96,70.91,3.49,10.01,22.58,6.6,11.06,3.15,9.93,33.4,93.6
950,acceptable,4.788539042,6.99,71.55,3.5,9.97,21.81,6.57,10.45,3.15,9.85,33.4,93.6
951,acceptable,4.788539042,6.93,70.91,3.47,9.94,22.58,6.79,10.29,3.32,9.81,33.4,93.6
952,acceptable,4.788539042,6.99,71.55,3.52,10.13,22.14,6.68,11.33,3.16,9.93,33.4,93.5
953,acceptable,4.788539042,7.07,72.88,3.5,9.82,22.47,6.65,10.88,3.3,9.89,33.4,93.5
954,acceptable,4.788539042,7.01,70.91,3.49,10.05,22.58,6.87,11.95,3.45,9.85,33.4,93.5
955,acceptable,4.788539042,7.04,72.21,3.5,10.01,23.75,6.79,10.33,3.21,9.97,33.4,93.4
956,acceptable,4.788539042,7.13,71.55,3.52,9.97,22.58,6.68,11.71,3.28,9.85,33.4,93.5
957,acceptable,4.788539042,7.07,72.88,3.5,10.05,22.14,6.68,10.33,3.21,9.89,33.4,93.4
958,acceptable,4.788539042,7.16,71.55,3.52,10.17,24.25,6.73,10.25,3.18,9.89,33.4,93.5
959,acceptable,4.788539042,7.1,73.56,3.5,10.13,22.81,6.62,10.04,3.16,9.89,33.4,93.5
960,acceptable,4.788539042,7.1,71.55,3.5,10.01,22.14,6.68,10.33,3.13,9.85,33.4,93.5
961,acceptable,4.847117275,7.07,73.56,3.56,10.05,22.14,6.57,10.54,3.2,9.93,33.4,93.6
962,acceptable,4.847117275,7.04,71.55,3.52,10.09,21.18,6.57,11.33,3.18,9.93,33.4,93.6
963,acceptable,4.847117275,7.07,73.56,3.54,10.01,22.14,6.52,10.2,3.15,9.85,33.4,93.5
964,acceptable,4.847117275,7.07,71.55,3.52,10.09,21.92,6.52,9.69,3.08,9.85,33.3,93.5
965,acceptable,4.847117275,7.07,71.55,3.52,10.13,22.36,6.52,10.25,3.13,9.85,33.4,93.6
966,acceptable,4.847117275,6.99,71.55,3.52,10.13,21.6,6.46,11.33,3.15,9.89,33.4,93.5
967,acceptable,4.847117275,6.99,71.55,3.54,9.97,22.03,6.46,9.69,3.08,9.89,33.3,93.5
968,acceptable,4.847117275,6.93,73.56,3.5,10.09,21.81,6.46,10.79,3.08,9.85,33.3,93.5
969,acceptable,4.847117275,6.93,70.27,3.5,10.09,21.92,6.41,10.45,3.03,9.81,33.3,93.6
970,acceptable,4.847117275,7.01,71.55,3.5,10.13,22.03,6.41,9.54,3.11,9.78,33.3,93.6
971,acceptable,4.847117275,7.01,70.27,3.52,10.09,21.29,6.41,10.29,3.06,9.89,33.3,93.6
972,acceptable,4.847117275,6.96,71.55,3.54,10.09,20.88,6.39,10.84,3.06,9.89,33.3,93.5
973,acceptable,4.847117275,7.01,72.21,3.54,9.97,21.71,6.41,11.33,3.1,9.85,33.3,93.6
974,acceptable,4.847117275,6.93,71.55,3.52,9.9,21.6,6.33,11.24,3.08,9.78,33.3,93.6
975,acceptable,4.847117275,6.96,71.55,3.52,9.94,21.08,6.39,11.42,3.06,9.85,33.3,93.5
976,acceptable,4.847117275,6.99,71.55,3.54,9.33,21.71,6.31,11.24,3.06,9.74,33.3,93.6
977,acceptable,4.847117275,6.93,70.27,3.54,10.05,21.29,6.33,10.04,3.05,9.85,33.3,93.6
978,acceptable,4.847117275,6.87,72.21,3.54,10.05,21.6,6.28,9.92,3.06,9.78,33.3,93.6
979,acceptable,4.847117275,6.93,72.21,3.54,10.05,21.39,6.26,11.52,3.03,9.81,33.3,93.6
980,acceptable,4.847117275,6.82,71.55,3.5,10.13,21.81,6.23,10.88,3.08,9.78,33.3,93.6
981,acceptable,4.847117275,6.93,73.56,3.52,10.01,21.49,6.23,10.2,3.01,9.74,33.3,93.6
982,acceptable,4.847117275,6.74,71.55,3.47,10.01,21.49,6.23,11.42,2.97,9.74,33.3,93.6
983,acceptable,4.847117275,6.79,72.88,3.5,9.97,21.08,6.26,11.52,3.13,9.74,33.2,93.6
984,acceptable,4.847117275,6.74,73.56,3.47,9.9,21.81,6.31,10,3.03,9.74,33.2,93.6
985,acceptable,4.847117275,6.82,73.56,3.5,10.21,22.25,6.21,10,3.06,9.66,33.2,93.6
986,acceptable,4.847117275,6.87,72.21,3.52,9.97,22.14,6.26,10.97,3.03,9.7,33.2,93.6
987,acceptable,4.847117275,6.96,71.55,3.49,9.97,22.14,6.28,9.85,3.01,9.66,33.2,93.6
988,acceptable,4.847117275,6.87,70.27,3.52,8.33,22.25,6.26,11.19,3.06,9.7,33.2,93.6
989,acceptable,4.847117275,6.85,73.56,3.54,9.67,22.14,6.44,10.29,3.15,9.74,33.2,93.6
990,acceptable,4.847117275,6.79,70.91,3.52,9.08,20.88,6.54,10.62,3.08,9.7,33.2,93.6
991,acceptable,4.847117275,6.85,69.64,3.56,9.33,21.08,6.33,10.37,3.05,9.66,33.2,93.5
992,acceptable,4.847117275,6.76,72.21,3.52,9.74,21.39,6.33,11.24,2.97,9.7,33.2,93.4
993,acceptable,4.847117275,6.87,72.21,3.54,9.74,22.25,6.21,11.47,3,9.62,33.2,93.5
994,acceptable,4.847117275,6.79,72.88,3.52,9.86,21.49,6.23,11.24,3.01,9.85,33.2,93.5
995,acceptable,4.847117275,6.82,71.55,3.54,9.82,21.29,6.18,9.77,2.97,9.66,33.2,93.5
996,acceptable,4.847117275,6.71,70.91,3.52,9.9,21.08,6.13,11.33,2.95,9.66,33.1,93.5
997,acceptable,4.847117275,6.82,70.91,3.54,8.97,21.39,6.08,10.33,2.98,9.66,33.2,93.5
998,acceptable,4.847117275,6.74,72.21,3.52,9.78,21.39,6.06,9.96,2.98,9.55,33.1,93.5
999,acceptable,4.847117275,6.71,73.56,3.52,11.53,20.68,6.08,11.24,2.98,9.59,33.1,93.6
1000,acceptable,4.847117275,6.68,71.55,3.47,10.7,21.6,6.11,9.43,2.95,9.55,33.2,93.6
1001,acceptable,4.847117275,6.71,72.21,3.49,10.54,21.71,6.11,10.12,3.01,9.55,33.2,93.6
1002,acceptable,4.847117275,6.9,72.21,3.49,10.09,21.71,6.13,9.92,2.98,9.51,33.1,93.5
1003,acceptable,4.847117275,6.71,70.27,3.5,9.97,20,6.06,11.33,2.87,9.51,33.1,93.6
1004,acceptable,4.847117275,6.71,72.21,3.54,10.05,20.98,5.96,11.01,2.9,9.51,33.1,93.6
1005,acceptable,4.847117275,6.65,72.21,3.52,9.97,21.08,5.96,10.37,2.9,9.51,33.1,93.6
1006,acceptable,4.847117275,6.68,74.25,3.52,10.01,21.6,5.93,10,2.9,9.59,33.1,93.6
1007,acceptable,4.847117275,6.76,71.55,3.54,10.09,21.81,5.93,9.54,2.93,9.55,33.1,93.6
1008,acceptable,4.847117275,6.63,74.25,3.52,9.86,22.03,6.03,10.75,2.9,9.55,33.1,93.6
1009,acceptable,4.847117275,6.68,74.25,3.54,9.86,22.47,5.96,11.06,2.92,9.55,33.1,93.6
1010,acceptable,4.847117275,6.65,73.56,3.5,9.94,21.92,6.01,10.41,2.9,9.59,33.1,93.6
1011,acceptable,4.847117275,6.65,74.95,3.52,9.94,22.25,5.98,9.96,2.95,9.55,33.1,93.6
1012,acceptable,4.847117275,6.6,72.88,3.52,9.97,21.71,5.98,11.29,2.93,9.48,33.1,93.6
1013,acceptable,4.847117275,6.6,74.25,3.54,9.97,21.81,5.96,9.65,2.97,9.55,33,93.6
1014,acceptable,4.847117275,6.68,74.25,3.52,9.97,22.25,6.01,10.97,2.93,9.55,33,93.6
1015,acceptable,4.847117275,6.68,74.25,3.52,9.94,22.25,5.98,10.29,2.92,9.51,33,93.6
1016,acceptable,4.847117275,6.63,73.56,3.49,9.94,21.81,5.96,10.66,2.89,9.44,33,93.6
1017,acceptable,4.847117275,6.57,71.55,3.5,9.9,22.03,5.96,9.88,2.9,9.44,33,93.6
1018,acceptable,4.847117275,6.6,71.55,3.52,9.97,21.49,5.96,9.73,2.87,9.51,33,93.6
1019,acceptable,4.847117275,6.65,73.56,3.5,9.9,23.04,5.96,11.06,2.92,9.44,33,93.6
1020,acceptable,4.847117275,6.63,73.56,3.5,10.09,21.92,5.93,10.08,2.9,9.51,33,93.6
1021,acceptable,4.883238876,6.55,71.55,3.49,10.01,21.29,5.88,10.66,2.84,9.48,33,93.6
1022,acceptable,4.883238876,6.47,69.03,3.49,9.9,21.29,5.81,9.77,2.79,9.4,33,93.7
1023,acceptable,4.883238876,6.44,69.64,3.49,9.94,21.6,5.79,9.85,2.82,9.36,33,93.7
1024,acceptable,4.883238876,6.47,69.03,3.49,9.94,21.39,5.79,10.29,2.81,9.4,33,93.7
