minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
773,good,3.634910689,4.88,6.16,1.57,6.34,13.85,2.58,6.81,2.85,4.45,33.5,99.9
774,good,3.634910689,4.86,6.11,1.52,6.32,13.12,2.61,5.77,2.82,4.45,33.4,99.9
775,good,3.634910689,4.75,5.96,1.53,6.32,13.74,2.52,5.47,2.74,4.41,33.5,99.9
776,good,3.634910689,4.69,5.99,1.53,6.27,13.18,2.52,7.68,2.77,4.33,33.4,99.9
777,good,3.634910689,4.65,5.99,1.52,6.32,13.34,2.5,5.01,2.73,4.37,33.4,99.9
778,good,3.634910689,4.75,6.16,1.03,6.24,13.4,2.52,6.39,2.74,4.35,33.4,99.9
779,good,3.634910689,4.73,6.04,1.54,6.27,13.57,2.52,5.37,2.85,4.31,33.4,99.9
780,good,3.634910689,4.67,5.94,1.52,6.22,12.96,2.52,5.43,2.73,4.31,33.4,99.9
781,good,3.687079386,4.69,5.91,1.53,6.27,13.18,2.55,5.63,2.73,4.31,33.4,99.9
782,good,3.687079386,4.63,5.94,1.54,6.22,12.96,2.5,6.27,2.73,4.29,33.3,99.9
783,good,3.687079386,4.63,6.01,1.53,6.09,12.49,2.49,5.98,2.7,4.25,33.3,99.9
784,good,3.687079386,4.52,6.06,1.49,6.04,11.75,2.41,6.14,2.62,4.17,33.3,99.9
785,good,3.687079386,4.48,6.06,1.49,5.99,12.09,2.43,5.88,2.63,4.13,33.3,99.9
786,good,3.687079386,4.4,6.09,1.48,6.04,12.54,2.38,5.65,2.54,4.15,33.3,99.9
787,good,3.687079386,4.4,6.11,1.53,6.01,12.39,2.4,5.86,2.59,4.21,33.3,99.9
788,good,3.687079386,4.36,6.11,1.49,6.04,12.14,2.4,5.77,2.6,4.17,33.3,99.9
789,good,3.687079386,4.42,6.09,1.53,5.96,12.24,2.41,5.72,2.62,4.17,33.3,99.9
790,good,3.687079386,4.42,6.11,1.5,6.01,12.44,2.38,5.77,2.63,4.15,33.3,99.9
791,good,3.687079386,4.42,5.89,1.5,6.01,12.24,2.41,5.24,2.63,4.11,33.3,99.9
792,good,3.687079386,4.38,5.96,1.5,5.94,12.8,2.4,7.42,2.62,4.11,33.3,99.9
793,good,3.687079386,4.44,6.21,1.49,5.99,12.44,2.43,5.7,2.67,4.11,33.3,99.9
794,good,3.687079386,4.44,6.14,1.52,6.06,11.9,2.4,6.29,2.65,4.17,33.2,99.9
795,good,3.687079386,4.34,6.01,1.52,6.01,11.47,2.37,5.7,2.63,4.05,33.2,99.9
796,good,3.687079386,4.28,6.06,1.52,5.99,12.44,2.33,6.27,2.6,4.07,33.3,99.9
797,good,3.687079386,4.3,5.94,1.52,5.96,12.54,2.38,6.02,2.6,4.23,33.2,99.9
798,good,3.687079386,4.36,5.91,1.52,5.94,11.95,2.38,5.74,2.59,4.09,33.3,99.9
799,good,3.687079386,4.3,6.14,1.52,5.96,12.65,2.37,5.15,2.63,4.11,33.3,99.9
800,good,3.687079386,4.38,6.04,1.49,5.99,12.49,2.4,5.07,2.63,4.15,33.2,99.9
801,good,3.687079386,4.32,6.14,1.5,5.94,12.59,2.4,6,2.62,4.11,33.2,99.9
802,good,3.687079386,4.38,5.99,1.53,5.89,12.44,2.4,5.68,2.62,4.25,33.2,99.9
803,good,3.687079386,4.44,6.19,1.55,5.86,12.54,2.37,6.05,2.63,4.21,33.2,99.9
804,good,3.687079386,4.42,6.16,1.54,5.94,12.39,2.38,6.65,2.67,4.17,33.2,99.9
805,good,3.687079386,4.4,6.19,1.52,5.91,12.24,2.37,4.67,2.6,4.13,33.2,99.9
806,good,3.687079386,4.46,6.14,1.55,5.91,12.44,2.38,5.03,2.62,4.21,33.2,99.9
807,good,3.687079386,4.63,5.89,1.53,5.86,13.18,2.35,7.16,2.62,4.07,33.3,99.9
808,good,3.687079386,4.42,5.32,1.5,5.89,12.24,2.4,5.7,2.62,4.17,33.2,99.9
809,good,3.687079386,4.44,5.94,1.53,5.86,12.39,2.35,5.01,2.59,4.21,33.2,99.9
810,good,3.687079386,4.42,5.79,1.55,5.86,12.14,2.38,5.88,2.6,4.25,33.2,99.9
811,good,3.687079386,4.36,5.96,1.52,5.82,11.9,2.37,5.63,2.59,4.13,33.2,99.9
812,good,3.687079386,4.38,5.94,1.5,5.84,11.95,2.37,6.54,2.62,4.11,33.2,99.9
813,good,3.687079386,4.34,6.14,1.52,5.82,11.71,2.37,5.37,2.6,4.03,33.2,99.9
814,good,3.687079386,4.42,6.19,1.54,5.82,12.09,2.38,5.5,2.62,4.13,33.2,99.9
815,good,3.687079386,4.34,6.21,1.54,5.74,12.39,2.3,5.45,2.51,4.17,33.2,99.9
816,good,3.687079386,4.3,6.11,1.52,5.84,12.09,2.33,6.73,2.54,4.11,33.2,99.9
817,good,3.687079386,4.3,6.19,1.5,5.84,12.91,2.34,5.17,2.53,4.05,33.2,99.9
818,good,3.687079386,4.3,6.16,1.54,5.79,12.39,2.3,4.87,2.53,4.09,33.2,99.9
819,good,3.687079386,4.3,6.19,1.5,5.79,12.24,2.31,6.47,2.54,4.01,33.2,99.9
820,good,3.687079386,4.24,6.16,1.52,5.72,11.8,2.33,5.5,2.54,3.99,33.2,99.9
821,good,3.687079386,4.28,5.11,1.54,5.79,11.43,2.34,5.95,2.57,3.99,33.2,99.9
822,good,3.687079386,4.36,6.11,1.54,5.72,11.2,2.35,6.91,2.56,4.07,33.2,99.9
823,good,3.687079386,4.32,6.14,1.53,5.65,11.43,2.33,5.41,2.53,4.11,33.2,99.9
824,good,3.687079386,4.22,6.14,1.54,5.72,11.29,2.31,5.56,2.54,4.11,33.2,99.9
825,good,3.687079386,4.22,6.19,1.57,5.67,11.02,2.3,6.97,2.53,4.07,33.2,99.9
826,good,3.687079386,4.22,6.16,1.55,5.65,10.22,2.28,4.89,2.5,4.05,33.2,99.9
827,good,3.687079386,4.26,6.14,1.55,5.67,11.2,2.28,6.37,2.53,4.05,33.2,99.9
828,good,3.687079386,4.22,6.11,1.63,5.62,11.75,2.25,5.3,2.5,4.05,33.1,99.9
829,good,3.687079386,4.2,5.96,1.65,5.82,11.9,2.3,6.47,2.53,4.13,33.1,99.9
830,good,3.687079386,4.2,6.14,1.7,5.84,12.34,2.3,5.17,2.56,4.07,33.1,99.9
831,good,3.687079386,4.1,6.11,1.58,5.82,11.99,2.3,4.71,2.51,4.09,33.1,99.9
832,good,3.687079386,4.05,6.14,2.61,5.72,12.39,2.23,6.27,2.47,3.92,33.1,99.9
833,good,3.687079386,4.03,6.14,1.83,5.74,12.44,2.25,5.22,2.51,3.97,33.2,99.9
834,good,3.687079386,4.05,6.11,2.14,5.79,12.7,2.27,5.26,2.53,3.97,33.2,99.9
835,good,3.687079386,4.12,6.16,1.71,5.82,13.02,2.28,6.32,2.54,3.96,33.1,99.9
836,good,3.687079386,4.16,6.14,1.83,5.82,13.02,2.28,5.09,2.54,4.09,33.1,99.9
837,good,3.687079386,4.14,6.14,1.57,5.86,12.19,2.31,5.32,2.53,3.96,33.1,99.9
838,good,3.687079386,4.16,6.11,1.55,5.82,12.59,2.33,5.61,2.53,4.09,33.2,99.9
839,good,3.687079386,4.22,5.96,1.55,5.74,12.04,2.31,5.84,2.54,4.07,33.1,99.9
840,good,3.687079386,4.18,5.99,1.65,5.74,12.59,2.27,5.98,2.56,3.96,33.1,99.9
841,good,3.778557094,4.24,5.91,1.5,5.77,12.75,2.31,5.19,2.54,4.01,33.1,99.9
842,good,3.778557094,4.2,5.96,1.65,5.79,12.54,2.31,5.41,2.59,3.96,33.1,99.9
843,good,3.778557094,4.24,6.01,1.59,5.82,12.54,2.34,5.43,2.56,4.05,33.1,99.9
844,good,3.778557094,4.26,6.16,1.59,5.79,12.49,2.35,5.65,2.57,4.13,33.1,99.9
845,good,3.778557094,4.32,6.24,1.62,5.79,12.14,2.37,4.69,2.62,4.11,33.1,99.9
846,good,3.778557094,4.34,6.06,2.73,5.82,13.23,2.37,6.97,2.59,4.19,33.1,99.9
847,good,3.778557094,4.38,6.14,2.72,5.84,14.2,2.34,7.02,2.6,4.15,33,99.9
848,good,3.778557094,4.44,6.06,2.8,5.77,13.62,2.34,6.7,2.56,4.15,33,99.9
849,good,3.778557094,4.44,6.06,2.83,5.77,13.68,2.35,5.86,2.57,4.19,33,99.9
850,good,3.778557094,4.34,6.06,2.8,5.82,13.79,2.34,6.12,2.53,4.17,33.1,99.9
851,good,3.778557094,4.36,5.55,2.8,5.77,13.79,2.3,5.19,2.56,4.19,33,99.9
852,good,3.778557094,4.32,6.21,2.8,5.82,13.34,2.33,5.7,2.56,4.11,33,99.9
853,good,3.778557094,4.3,6.21,2.81,5.79,13.45,2.34,5.28,2.54,4.21,33,99.9
854,good,3.778557094,4.26,6.16,2.78,5.79,13.45,2.33,6.39,2.51,4.27,33.1,99.9
855,good,3.778557094,4.26,6.01,2.81,5.74,13.45,2.31,5.45,2.56,4.11,33,99.9
856,good,3.778557094,4.22,6.16,2.78,5.72,13.29,2.31,5.32,2.51,4.17,33.1,99.9
857,good,3.778557094,4.24,6.04,2.8,5.7,14.45,2.28,5.43,2.51,4.23,33,99.9
858,good,3.778557094,4.22,6.16,2.78,5.67,13.51,2.33,5.26,2.53,4.31,33.1,99.9
859,good,3.778557094,4.22,6.14,2.76,5.67,12.65,2.31,5.86,2.51,4.07,33,99.9
860,good,3.778557094,4.26,5.99,2.78,5.67,11.9,2.34,6.7,2.51,4.13,33,99.9
861,good,3.778557094,4.26,6.14,2.78,5.7,13.34,2.33,4.85,2.53,4.15,33,99.9
862,good,3.778557094,4.3,6.04,2.81,5.65,12.96,2.31,5.15,2.54,4.17,33,99.9
863,good,3.778557094,4.26,6.06,2.81,5.7,12.96,2.34,6.12,2.53,4.09,33,99.9
864,good,3.778557094,4.36,6.04,2.81,5.65,12.39,2.33,5.79,2.56,4.09,33,99.9
865,good,3.778557094,4.22,6.06,2.8,5.65,12.59,2.33,5.28,2.47,4.15,33,99.9
866,good,3.778557094,4.28,5.99,2.78,5.6,12.54,2.33,5.28,2.5,4.07,33.1,99.9
867,good,3.778557094,4.2,6.04,2.81,5.65,11.9,2.3,5.88,2.5,4.11,33,99.9
868,good,3.778557094,4.14,6.01,2.73,5.6,13.07,2.24,4.99,2.45,4.11,33,99.9
869,good,3.778557094,4.14,6.01,2.73,5.6,13.62,2.27,5.47,2.44,4.07,33,99.9
870,good,3.778557094,4.08,6.06,2.7,5.65,13.57,2.24,6.37,2.41,4.07,33,99.9
871,good,3.778557094,3.99,6.06,2.73,5.55,13.85,2.18,5.32,2.42,3.73,33,99.9
872,good,3.778557094,3.95,6.04,2.72,5.62,13.85,2.23,5.37,2.44,3.97,33,99.9
873,good,3.778557094,3.97,6.09,2.72,5.6,13.68,2.24,5.81,2.5,3.92,33,99.9
874,good,3.778557094,4.06,5.96,2.7,5.6,13.57,2.28,5.77,2.47,3.97,33,99.9
875,good,3.778557094,4.1,6.16,2.73,5.58,13.4,2.3,6,2.71,4.01,33,99.9
876,good,3.778557094,4.16,6.01,2.72,5.55,13.57,2.3,5.61,2.47,3.94,33,99.9
877,good,3.778557094,4.16,6.04,2.72,5.58,13.45,2.3,5.15,2.48,3.97,33,99.9
878,good,3.778557094,4.14,6.06,2.7,5.58,13.12,2.27,4.71,2.44,3.99,33,99.9
879,good,3.778557094,4.14,6.06,2.7,5.6,12.91,2.27,5.7,2.41,3.99,33,99.9
880,good,3.778557094,4.08,6.01,2.7,5.55,13.23,2.24,5.11,2.39,3.86,33,99.9
881,good,3.778557094,4.03,6.16,2.73,5.53,12.96,2.18,5.26,2.42,3.88,33,99.9
882,good,3.778557094,4.03,6.16,2.7,5.55,13.34,2.23,6.75,2.42,3.94,33,99.9
883,good,3.778557094,4.1,6.04,2.72,5.51,13.45,2.21,4.85,2.44,3.84,33,99.9
884,good,3.778557094,4.12,6.04,2.73,5.48,13.23,2.21,5.68,2.44,3.86,33,99.9
885,good,3.778557094,4.08,6.01,2.73,5.51,13.12,2.23,5.86,2.42,3.73,33,99.9
886,good,3.778557094,4.12,6.19,2.72,5.51,12.65,2.24,5.11,2.41,3.86,32.9,99.9
887,good,3.778557094,4.1,6.19,2.73,5.53,14.26,2.2,5.3,2.39,3.86,33,99.9
888,good,3.778557094,4.12,6.19,2.73,5.48,13.29,2.2,5.54,2.41,3.92,33,99.9
889,good,3.778557094,4.1,6.21,2.75,5.51,12.8,2.23,5.34,2.44,3.71,33,99.9
890,good,3.778557094,4.12,6.04,2.72,5.51,12.59,2.25,5.63,2.41,3.94,33,99.9
891,good,3.778557094,4.16,5.96,2.73,5.46,12.91,2.23,5.54,2.42,3.84,33,99.9
892,good,3.778557094,4.18,5.96,2.8,5.46,12.65,2.24,5.45,2.5,3.84,33,99.9
893,good,3.778557094,4.24,5.96,2.8,5.46,11.66,2.25,5.41,2.45,3.92,33,99.9
894,good,3.778557094,4.28,5.99,2.76,5.44,11.99,2.25,6.62,2.45,4.03,33,99.9
895,good,3.778557094,4.26,5.99,2.75,5.44,12.49,2.27,6.17,2.39,3.9,33,99.9
896,good,3.778557094,4.22,6.04,2.7,5.46,11.9,2.27,5.95,2.45,3.94,33,99.9
897,good,3.778557094,4.05,6.04,2.68,5.41,12.39,2.18,5.41,2.35,3.9,32.9,99.9
898,good,3.778557094,4.03,6.06,2.7,5.37,12.09,2.17,5.15,2.36,3.88,32.9,99.9
899,good,3.778557094,4.06,6.09,2.72,5.39,12.34,2.16,6.49,2.36,3.75,32.9,99.9
900,good,3.778557094,3.91,6.16,2.7,5.32,11.71,2.14,5.56,2.34,3.82,32.9,99.9
901,acceptable,4.826029125,3.95,6.11,2.68,5.3,12.65,2.14,6.07,2.34,3.9,32.9,99.9
902,acceptable,4.826029125,3.97,6.11,2.67,5.37,11.71,2.2,5.74,2.38,3.9,33,99.9
903,acceptable,4.826029125,3.91,6.19,2.72,5.34,12.24,2.17,5.15,2.35,3.86,32.9,99.9
904,acceptable,4.826029125,3.95,5.99,2.7,5.28,12.19,2.18,6.05,2.31,3.81,33,99.9
905,acceptable,4.826029125,3.95,5.69,2.72,5.32,12.34,2.2,6.02,2.34,3.79,32.9,99.9
906,acceptable,4.826029125,3.97,5.99,2.72,5.37,12.39,2.21,5.17,2.36,3.77,32.9,99.9
907,acceptable,4.826029125,3.99,6.06,2.68,5.32,11.85,2.23,5.11,2.34,3.86,32.9,99.9
908,acceptable,4.826029125,4.08,6.09,2.68,5.28,11.85,2.25,6.65,2.35,3.9,32.9,99.9
909,acceptable,4.826029125,4.06,6.16,2.7,5.32,11.57,2.23,6.07,2.39,3.77,32.9,99.9
910,acceptable,4.826029125,4.1,6.09,2.7,5.34,11.47,2.27,4.83,2.35,3.88,33,99.9
911,acceptable,4.826029125,3.97,6.01,2.68,5.28,10.98,2.2,5.07,2.32,3.79,32.9,99.9
912,acceptable,4.826029125,3.93,5.99,2.72,5.25,11.61,2.16,6.24,2.32,3.75,33,99.9
913,acceptable,4.826029125,3.95,5.96,2.72,5.3,11.8,2.17,4.46,2.34,3.73,32.9,99.9
914,acceptable,4.826029125,3.99,6.04,2.72,5.25,11.29,2.17,6.02,2.28,3.84,32.9,99.9
915,acceptable,4.826029125,3.85,6.01,2.67,5.21,11.8,2.16,5.54,2.25,3.84,32.9,99.9
916,acceptable,4.826029125,3.87,6.06,2.67,5.19,11.99,2.14,5.32,2.23,3.84,32.9,99.9
917,acceptable,4.826029125,3.91,6.16,2.65,5.19,11.71,2.18,5.22,2.28,3.79,33,99.9
918,acceptable,4.826029125,3.97,6.14,2.7,5.21,11.61,2.2,5.05,2.28,3.82,32.9,99.9
919,acceptable,4.826029125,3.82,6.16,2.67,5.14,12.19,2.13,5.68,2.23,3.82,32.9,99.9
920,acceptable,4.826029125,3.78,6.14,2.67,5.14,11.75,2.13,5.39,2.25,3.82,32.9,99.9
921,acceptable,4.826029125,3.8,6.16,2.67,5.21,11.71,2.14,5.32,2.28,3.86,32.9,99.9
922,acceptable,4.826029125,3.84,6.16,2.65,5.23,10.26,2.14,5.95,2.21,3.71,32.9,99.9
923,acceptable,4.826029125,3.74,6.16,2.64,5.19,12.29,2.11,5.54,2.21,3.71,32.9,99.9
924,acceptable,4.826029125,3.78,6.19,2.67,5.16,12.04,2.11,6.02,2.25,3.64,32.9,99.9
925,acceptable,4.826029125,3.69,6.19,2.64,5.14,11.8,2.11,4.35,2.22,3.66,32.9,99.9
926,acceptable,4.826029125,3.76,6.24,2.67,5.19,12.04,2.1,5.72,2.23,3.64,32.9,99.9
927,acceptable,4.826029125,3.8,6.21,2.65,5.14,12.39,2.16,4.5,2.22,3.71,32.8,99.9
928,acceptable,4.826029125,3.82,6.21,2.73,5.12,11.52,2.11,4.67,2.25,3.66,32.9,99.9
929,acceptable,4.826029125,3.84,6.21,2.7,5.1,11.38,2.14,6.29,2.26,3.66,32.9,99.9
930,acceptable,4.826029125,3.87,6.14,2.7,5.1,10.81,2.16,4.87,2.25,3.68,32.9,99.9
931,acceptable,4.826029125,3.95,6.19,2.67,5.1,11.11,2.18,4.44,2.28,3.73,32.9,99.9
932,acceptable,4.826029125,3.99,6.19,2.65,5.19,10.02,2.2,4.77,2.19,3.86,32.9,99.9
933,acceptable,4.826029125,4.03,6.14,2.7,5.14,10.94,2.18,5.26,2.21,3.73,32.8,99.9
934,acceptable,4.826029125,4.01,6.19,2.72,5.21,10.68,2.2,5.26,2.23,3.75,32.9,99.9
935,acceptable,4.826029125,3.95,6.16,2.7,5.16,9.9,2.18,5.58,2.21,3.79,32.9,99.9
936,acceptable,4.826029125,3.95,6.11,2.68,5.14,10.34,2.16,5.41,2.19,3.79,32.8,99.9
937,acceptable,4.826029125,3.95,6.19,2.65,5.14,10.89,2.17,6,2.21,3.86,32.8,99.9
938,acceptable,4.826029125,3.99,6.14,2.67,5.16,10.68,2.2,5.26,2.21,3.79,32.8,99.9
939,acceptable,4.826029125,3.95,6.14,2.68,5.16,10.06,2.18,5.15,2.23,3.88,32.8,99.9
940,acceptable,4.826029125,4.01,6.16,2.68,5.16,10.72,2.17,5.54,2.23,5.52,32.8,99.9
941,acceptable,4.826029125,3.91,6.19,2.68,5.16,11.95,2.13,5.13,2.18,6.9,32.8,99.9
942,acceptable,4.826029125,3.91,6.16,2.68,5.16,12.14,2.1,5.5,2.13,6.63,32.8,99.9
943,acceptable,4.826029125,3.84,6.24,2.65,5.19,11.99,2.11,4.33,2.15,6.05,32.8,99.9
944,acceptable,4.826029125,3.87,6.24,2.81,5.44,11.85,2.11,5.11,2.12,6.68,32.8,99.9
945,acceptable,4.826029125,3.99,6.21,2.67,5.14,12.34,2.16,5.88,2.16,6.65,32.8,99.9
946,acceptable,4.826029125,4.01,6.09,2.65,5.16,12.09,2.2,5.15,2.18,6.71,32.8,99.9
947,acceptable,4.826029125,4.1,6.11,2.68,5.23,11.61,2.18,4.69,2.22,6.79,32.8,99.9
948,acceptable,4.826029125,4.12,6.19,2.67,5.21,11.9,2.21,4.54,2.16,6.79,32.8,99.9
949,acceptable,4.826029125,3.89,6.09,2.65,5.14,11.85,2.1,4.35,2.12,6.85,32.9,99.9
950,acceptable,4.826029125,3.89,6.11,3.04,5.21,11.34,2.11,4.93,2.11,6.6,32.8,99.9
951,acceptable,4.826029125,3.82,6.11,2.67,5.14,11.95,2.06,5.15,2.08,6.76,32.8,99.9
952,acceptable,4.826029125,3.76,6.24,2.65,5.19,11.34,2.09,5.07,2.09,6.74,32.9,99.9
953,acceptable,4.826029125,3.8,6.24,2.67,5.14,11.85,2.07,5.61,2.08,6.82,32.8,99.9
954,acceptable,4.826029125,3.82,6.26,2.64,5.3,11.66,2.13,5.01,2.12,6.76,32.8,99.9
955,acceptable,4.826029125,3.91,6.26,2.68,5.19,11.66,2.16,5.86,2.12,6.93,32.8,99.9
956,acceptable,4.826029125,4.01,6.11,2.68,5.14,11.52,2.17,4.54,2.15,6.85,32.8,99.9
957,acceptable,4.826029125,3.71,6.09,2.64,5.05,10.59,2.03,4.37,2.08,6.74,32.8,99.9
958,acceptable,4.826029125,3.8,6.16,2.67,5.07,11.25,2.06,4.75,2.08,6.82,32.8,99.9
959,acceptable,4.826029125,3.82,6.26,2.68,5.07,11.29,2.07,5.17,2.05,6.47,32.8,99.9
960,acceptable,4.826029125,3.74,6.19,2.65,5.12,10.63,2.09,5.05,2.11,6.55,32.8,99.9
961,acceptable,4.844854671,3.8,6.11,2.67,5.1,11.02,2.06,5.72,2.05,6.65,32.8,99.9
962,acceptable,4.844854671,3.71,6.06,2.65,4.96,10.89,2.11,4.97,2.06,6.57,32.8,99.9
963,acceptable,4.844854671,3.76,6.16,2.65,5.12,10.81,2.11,4.4,2.09,6.34,32.8,99.9
964,acceptable,4.844854671,3.85,6.29,2.68,5.07,10.89,2.1,5.45,2.06,6.6,32.7,99.9
965,acceptable,4.844854671,3.91,6.24,2.67,5.03,10.63,2.07,5.52,2.09,6.23,32.8,99.9
966,acceptable,4.844854671,3.87,6.14,2.64,5.07,10.43,2.1,5.93,2.09,6.68,32.7,99.9
967,acceptable,4.844854671,3.91,6.19,2.67,5.07,10.59,2.1,5.01,2.06,6.52,32.8,99.9
968,acceptable,4.844854671,4.01,6.21,2.67,5.07,9.3,2.16,4.99,2.09,6.71,32.7,99.9
969,acceptable,4.844854671,3.95,6.14,2.68,5.12,9.94,2.11,6.07,2.08,6.85,32.7,99.9
970,acceptable,4.844854671,3.95,6.21,2.68,5.1,10.18,2.07,4.83,2.08,6.71,32.7,99.9
971,acceptable,4.844854671,4.01,6.21,2.7,5.16,9.98,2.11,6,2.05,7.01,32.7,99.9
972,acceptable,4.844854671,3.67,6.16,2.65,5.12,9.15,2.1,5.19,2.06,6.96,32.7,99.9
973,acceptable,4.844854671,3.93,6.24,2.68,5.12,9.86,2.14,6.24,2.05,6.99,32.7,99.9
974,acceptable,4.844854671,3.97,6.09,2.68,5.12,9.6,2.11,4.77,2.04,7.07,32.7,99.9
975,acceptable,4.844854671,3.93,6.16,2.65,5.07,9.45,2.1,4.99,2.05,6.93,32.6,99.9
976,acceptable,4.844854671,3.99,6.09,2.68,5.1,8.87,2.14,5.54,2.08,6.87,32.7,99.9
977,acceptable,4.844854671,4.03,6.01,2.65,5.03,7.56,2.13,4.85,2.04,6.93,32.6,99.9
978,acceptable,4.844854671,4.05,6.06,2.65,5.07,7.95,2.13,5.22,2.02,6.9,32.7,99.9
979,acceptable,4.844854671,3.91,6.06,2.64,5.1,8.11,2.11,6,2.01,6.99,32.6,99.9
980,acceptable,4.844854671,3.93,6.06,2.65,5.05,8.11,2.09,4.95,2.01,6.79,32.6,99.9
981,acceptable,4.844854671,4.01,6.14,2.65,4.96,6.9,2.13,4.48,2.09,6.55,32.6,99.9
982,acceptable,4.844854671,4.12,6.21,1.55,4.99,5.09,2.11,5.45,2.05,6.79,32.6,99.9
983,acceptable,4.844854671,3.97,6.21,1.45,4.99,5.75,2.03,4.52,2.02,6.71,32.6,99.9
984,acceptable,4.844854671,3.89,6.21,1.43,4.94,6.01,2.03,5.03,2.02,6.96,32.6,99.9
985,acceptable,4.844854671,3.91,6.19,1.46,5.01,5.84,2.09,4.95,2.01,7.01,32.6,99.9
986,acceptable,4.844854671,3.93,6.11,1.46,4.96,5.66,2.07,6,2.01,7.1,32.6,99.9
987,acceptable,4.844854671,3.89,6.24,1.44,4.99,5.19,2.14,4.87,2.05,7.07,32.5,99.9
988,acceptable,4.844854671,3.95,6.21,1.49,4.99,5.13,2.11,4.52,2.05,7.04,32.6,99.9
989,acceptable,4.844854671,3.82,6.21,1.46,4.94,5.54,2.03,5.43,2.05,6.9,32.6,99.9
990,acceptable,4.844854671,3.87,6.14,1.48,5.01,4.9,2.07,4.65,2.01,6.87,32.6,99.9
991,acceptable,4.844854671,3.85,6.24,1.45,5.07,5.52,2.14,5.56,2.09,6.9,32.6,99.9
992,acceptable,4.844854671,3.97,6.09,1.45,5.07,5,2.18,5.91,2.09,6.74,32.5,99.9
993,acceptable,4.844854671,3.85,6.11,1.45,4.9,5.11,2.04,4.69,2.01,7.04,32.5,99.9
994,acceptable,4.844854671,3.87,6.16,1.46,5.05,5.45,2.11,5.22,2.05,6.96,32.5,99.9
995,acceptable,4.844854671,3.91,6.14,1.46,5.1,5.23,2.16,5.5,2.05,7.1,32.5,99.9
996,acceptable,4.844854671,4.01,6.14,1.48,5.07,5.26,2.13,6.05,1.99,7.1,32.5,99.9
997,acceptable,4.844854671,3.95,6.14,1.48,5.05,5.13,2.1,5.07,2.02,6.65,32.5,99.9
998,acceptable,4.844854671,3.85,6.19,1.46,4.96,5.11,2.04,4.22,1.99,6.96,32.5,99.9
999,acceptable,4.844854671,3.84,6.16,1.45,4.96,5.28,2.09,4.93,1.98,6.99,32.5,99.9
1000,acceptable,4.844854671,3.97,6.32,1.45,4.99,5.06,2.1,4.89,2.01,6.99,32.4,99.9
1001,acceptable,4.844854671,4.06,6.24,1.49,5.05,3.46,2.13,6,2.04,7.07,32.4,99.9
1002,acceptable,4.844854671,3.97,6.26,1.46,5.05,4.33,2.1,4.81,2.02,6.9,32.5,99.9
1003,acceptable,4.844854671,4.01,6.26,1.48,4.92,3.83,2.03,6,1.98,6.99,32.5,99.9
1004,acceptable,4.844854671,3.99,6.29,1.45,4.96,3.98,2.09,5.19,1.99,7.04,32.4,99.9
1005,acceptable,4.844854671,3.97,6.21,1.48,5.01,4.13,2.09,4.81,1.98,6.93,32.4,99.9
1006,acceptable,4.844854671,4.05,6.26,1.49,5.01,4.09,2.09,4.24,2.02,6.76,32.4,99.9
1007,acceptable,4.844854671,4.08,6.19,1.49,4.96,3.76,2.11,5.58,2.04,6.99,32.4,99.9
1008,acceptable,4.844854671,4.16,6.19,1.48,4.99,3.71,2.14,5.79,2.04,7.01,32.4,99.9
1009,acceptable,4.844854671,4.2,6.24,1.48,5.01,3.33,2.17,6.1,2.05,7.01,32.4,99.9
1010,acceptable,4.844854671,4.26,6.26,1.49,5.07,2.93,2.17,5.39,2.05,7.16,32.4,99.9
1011,acceptable,4.844854671,4.34,6.14,1.49,5.01,2.6,2.2,4.91,2.05,7.07,32.4,99.9
1012,acceptable,4.844854671,3.85,6.32,1.48,4.81,2.6,2.02,5.52,1.95,7.04,32.4,99.9
1013,acceptable,4.844854671,3.84,6.32,1.45,4.99,2.7,2.06,4.63,1.98,6.93,32.4,99.9
1014,acceptable,4.844854671,3.99,6.32,1.45,4.96,2.6,2.13,4.46,1.99,6.96,32.4,99.9
1015,acceptable,4.844854671,4.01,6.32,1.49,4.99,2.44,2.09,5.86,1.97,6.93,32.4,99.9
1016,acceptable,4.844854671,3.99,6.09,1.45,4.96,2.51,2.1,5.72,1.93,7.01,32.4,99.9
1017,acceptable,4.844854671,4.08,6.34,1.5,4.9,2.33,2.11,5.91,1.94,6.9,32.4,99.9
1018,acceptable,4.844854671,4.1,6.21,1.48,4.99,2.19,2.13,4.42,1.95,6.99,32.4,99.9
1019,acceptable,4.844854671,4.08,6.32,1.49,4.96,2.51,2.13,4.79,1.98,7.04,32.4,99.9
1020,acceptable,4.844854671,4.14,6.32,1.5,5.03,2.37,2.14,5.79,2.04,7.01,32.4,99.9
1021,acceptable,4.888209115,3.82,6.34,1.46,4.84,2.21,1.99,5.13,1.9,7.01,32.4,99.9
1022,acceptable,4.888209115,3.93,6.21,1.46,4.96,2.17,2.04,4.75,1.94,6.93,32.4,99.9
1023,acceptable,4.888209115,4.03,6.26,1.5,4.9,2.27,2.04,4.37,1.95,6.99,32.4,99.9
1024,acceptable,4.888209115,3.99,6.34,1.52,4.96,2.11,2.1,5.03,2.01,6.96,32.4,99.9
