minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Temperature,Humidity
778,good,3.617804807,5.93,2.32,3.02,9.26,8.43,4.97,12.35,7.67,5.9,32.9,61.9
779,good,3.617804807,5.93,2.33,2.86,9.37,8.63,5.12,11.95,8.3,5.98,32.9,62.4
780,good,3.617804807,5.95,2.32,2.86,9.33,8.7,5.1,10.41,8.4,5.95,32.9,63.3
781,good,3.662589183,5.93,2.36,2.88,9.3,8.84,5.03,12.05,8.27,5.93,32.9,62.5
782,good,3.662589183,5.93,2.35,2.88,9.33,9.6,5.25,12.77,8.14,5.98,32.9,62.5
783,good,3.662589183,5.95,2.36,2.84,9.41,7.95,4.88,12.82,7.29,5.93,32.9,61.9
784,good,3.662589183,6.05,2.39,2.91,9.52,8.87,5.21,10.12,8.27,5.98,32.9,60.1
785,good,3.662589183,6.1,2.38,2.92,9.41,8.63,5.03,11.24,7.29,5.98,32.8,60
786,good,3.662589183,6.1,2.97,2.94,9.44,9.37,5.14,12.93,7.92,6.1,32.9,61.3
787,good,3.662589183,6.13,2.36,2.92,9.37,9.08,5.05,13.43,8.17,6,32.8,61.9
788,good,3.662589183,6.05,2.36,2.91,9.22,9.15,4.95,11.33,8.3,5.98,32.8,61.5
789,good,3.662589183,6.08,2.41,2.92,9.26,9.34,5.08,12.93,8.11,6.05,32.8,61.2
790,good,3.662589183,6.1,2.39,2.92,9.52,9.34,4.97,10.66,7.73,5.98,32.8,59.8
791,good,3.662589183,6.05,2.41,2.89,9.3,9.75,4.95,10.45,7.73,5.88,32.8,60.5
792,good,3.662589183,6.23,2.44,2.96,9.59,9.26,4.99,11.8,8.57,6,32.8,61.4
793,good,3.662589183,6.18,2.42,2.92,9.48,8.94,4.92,10.41,7.43,6.03,32.8,61.1
794,good,3.662589183,6.18,2.45,2.96,9.41,9.6,5.01,10.54,7.79,6.05,32.8,61.5
795,good,3.662589183,6.15,2.45,2.92,9.48,9.12,4.95,10.54,7.52,6.28,32.8,60.7
796,good,3.662589183,6.23,2.45,2.96,9.52,9.05,4.76,10.16,7.98,6.31,32.8,60.5
797,good,3.662589183,6.18,2.41,2.96,9.44,8.73,4.65,10.08,7.92,5.95,32.8,62
798,good,3.662589183,6.1,2.42,2.96,9.26,8.56,4.82,12.35,6.97,6.18,32.8,63.1
799,good,3.662589183,5.95,2.39,2.91,9.01,8.77,4.78,12.45,7.26,6.05,32.8,63
800,good,3.662589183,5.95,2.39,2.89,8.9,8.33,4.57,9.92,7.49,6.05,32.8,64.8
801,good,3.662589183,5.85,2.33,2.89,8.87,8.14,4.59,10.25,7.03,6.03,32.8,64.8
802,good,3.662589183,5.85,2.33,2.88,8.87,8.91,4.65,10,7.23,5.88,32.8,63.7
803,good,3.662589183,5.76,2.33,2.86,8.8,8.33,4.55,11.52,7.83,5.98,32.8,61.5
804,good,3.662589183,5.85,2.35,2.89,8.94,8.46,4.63,11.19,7.92,5.98,32.8,63.3
805,good,3.662589183,5.83,2.35,2.88,8.83,8.01,4.55,11.85,6.4,6.39,32.8,64.2
806,good,3.662589183,5.8,2.35,2.88,8.9,7.95,4.49,11.95,7.23,6,32.8,64.8
807,good,3.662589183,5.88,2.33,2.91,9.15,8.08,4.55,9.88,7.2,6.23,32.8,62.9
808,good,3.662589183,5.8,2.33,2.86,9.15,8.2,4.59,10,6.89,6.1,32.8,62.8
809,good,3.662589183,5.88,2.35,2.8,8.94,7.8,4.53,10.29,6.27,6.18,32.8,62.6
810,good,3.662589183,5.83,2.36,2.81,8.97,8.3,4.59,11.61,7.26,6.08,32.8,62.4
811,good,3.662589183,5.9,2.36,2.81,8.8,8.33,4.47,12.3,7.03,6.16,32.8,62.5
812,good,3.662589183,5.93,2.36,2.83,9.04,8.98,4.63,12.45,7.52,6.1,32.8,63.4
813,good,3.662589183,5.98,2.36,2.86,9.19,8.6,4.53,10.16,6.78,6.08,32.8,60.9
814,good,3.662589183,6.05,2.36,2.89,9.22,8.5,4.55,11.95,7.43,6.16,32.8,60.8
815,good,3.662589183,6.1,2.36,2.92,9.15,8.56,4.53,12.25,6.97,6.03,32.8,62.4
816,good,3.662589183,6,2.36,2.88,9.08,7.92,4.41,10.54,7.06,6.08,32.8,62.2
817,good,3.662589183,6,2.39,2.92,9.15,8.33,4.51,9.85,6.3,6.21,32.8,61.9
818,good,3.662589183,5.95,2.39,2.89,8.97,8.24,4.51,12.25,6.46,5.95,32.8,63.5
819,good,3.662589183,6.03,2.38,2.91,9.08,8.6,4.51,10.29,6.72,6.08,32.8,62.4
820,good,3.662589183,6,2.38,2.88,9.04,7.95,4.53,9.81,7.08,6.1,32.8,62.2
821,good,3.662589183,6.03,2.38,2.89,9.12,8.73,4.49,10.45,7.49,6.08,32.8,61.1
822,good,3.662589183,6.05,2.36,2.88,8.97,8.73,4.45,9.85,7.55,6.05,32.8,61.4
823,good,3.662589183,6.05,2.42,2.91,9.08,8.73,4.43,11.56,7.17,6,32.8,62.6
824,good,3.662589183,6.13,2.39,2.94,9.04,8.98,4.41,11.9,7.37,5.9,32.7,63
825,good,3.662589183,6.13,2.41,2.94,9.22,8.84,4.43,11.71,7.11,6,32.8,62.9
826,good,3.662589183,6.08,2.39,2.92,9.12,8.91,4.45,12.3,7.06,6.16,32.8,62.3
827,good,3.662589183,6.08,2.39,2.97,9.01,8.94,4.37,9.88,6.8,6,32.8,63.9
828,good,3.662589183,6.03,2.44,2.91,8.9,8.53,4.29,9.88,6.09,6.16,32.8,64.7
829,good,3.662589183,5.98,2.36,2.91,8.94,8.91,4.33,11.06,6.32,6.08,32.8,63.8
830,good,3.662589183,5.98,2.41,2.92,8.9,8.7,4.35,9.88,6.17,6.18,32.8,64.2
831,good,3.662589183,6.03,2.38,2.94,8.97,7.8,4.23,11.9,5.61,6.21,32.8,63.8
832,good,3.662589183,5.9,2.41,3.07,8.9,8.7,4.29,9.77,6.12,6.21,32.8,64.2
833,good,3.662589183,5.95,2.35,2.92,8.63,9.12,4.33,9.88,6.86,6.08,32.8,65.2
834,good,3.662589183,5.85,2.41,2.92,8.63,8.67,4.25,9.88,6.3,6.1,32.8,66.8
835,good,3.662589183,5.83,2.32,2.91,8.36,8.43,4.06,9.61,6.12,6.21,32.8,66.8
836,good,3.662589183,5.76,2.3,2.91,8.26,7.92,4.1,9.39,5.73,5.95,32.8,67.1
837,good,3.662589183,5.66,2.3,2.88,8.13,8.37,4.17,11.71,6.38,6.03,32.8,67.1
838,good,3.662589183,5.71,2.35,2.89,8.26,8.8,4.23,10.97,6.72,6.08,32.8,68
839,good,3.662589183,5.71,2.29,2.89,8.2,8.63,4.21,9.77,5.87,6.03,32.8,67.8
840,good,3.662589183,5.66,2.33,2.88,8.3,8.46,4.13,8.95,6.35,6.03,32.8,67.5
841,good,3.686184699,5.68,2.32,2.86,8.26,8.94,4.19,11.8,6.56,6.03,32.8,66.7
842,good,3.686184699,5.68,2.3,2.88,8.26,8.6,4.15,12.25,5.82,6,32.8,67
843,good,3.686184699,5.66,2.32,2.88,8.26,8.6,4.12,9.46,6.17,5.95,32.8,66.9
844,good,3.686184699,5.71,2.36,2.89,8.3,8.8,4.13,9.54,6.3,6.03,32.8,67.7
845,good,3.686184699,5.76,2.33,2.92,8.3,9.12,4.21,9.88,6.35,6.13,32.8,69
846,good,3.686184699,5.78,2.33,2.91,8.39,8.91,4.13,11.56,6.48,6.05,32.8,68.2
847,good,3.686184699,5.68,2.18,2.88,8.26,9.01,4.15,9.31,6.72,5.95,32.8,68.1
848,good,3.686184699,5.71,2.32,2.89,8.2,8.6,4.04,9.39,6.78,5.98,32.8,68.1
849,good,3.686184699,5.73,2.32,2.89,8.23,8.11,4.12,9.69,6.17,5.93,32.8,68.4
850,good,3.686184699,5.71,2.32,2.89,8.3,7.71,3.95,9.06,5.28,6.05,32.8,68.4
851,good,3.686184699,5.66,2.3,2.88,8.17,8.17,4.04,10.62,5.54,5.95,32.8,67.9
852,good,3.686184699,5.66,2.32,2.91,8.23,7.95,4.02,9.43,5.7,5.83,32.8,69
853,good,3.686184699,5.59,2.32,2.89,8.17,8.77,4.1,10.75,6.38,5.81,32.8,69.1
854,good,3.686184699,5.59,2.32,2.91,8.1,8.63,4.04,9.1,6.2,5.78,32.8,69.1
855,good,3.686184699,5.61,2.29,2.89,8.26,8.77,4.06,11.47,5.82,6.03,32.8,68.1
856,good,3.686184699,5.71,2.33,2.92,8.26,7.86,3.98,9.65,5.31,5.86,32.8,67.9
857,good,3.686184699,5.61,2.3,2.88,8.1,8.6,4,9.31,6.17,5.98,32.8,68.5
858,good,3.686184699,5.56,2.3,2.91,8.07,8.63,4.04,10.45,6.3,5.93,32.8,69.7
859,good,3.686184699,5.52,2.3,2.88,7.91,8.7,4.02,10.84,5.8,5.88,32.8,70.7
860,good,3.686184699,5.66,2.35,2.94,8.17,8.91,4.21,11.15,5.8,6.08,32.8,69.7
861,good,3.686184699,5.68,2.32,2.94,8.2,8.53,4.02,9.46,5.15,5.88,32.8,69.7
862,good,3.686184699,5.68,2.35,2.92,8.2,8.67,4.02,9.35,5.85,5.88,32.8,68.5
863,good,3.686184699,5.64,2.3,2.91,8.17,8.5,3.95,11.1,5.9,5.83,32.8,68.8
864,good,3.686184699,5.59,2.26,2.88,8.07,7.83,3.91,8.75,5.06,6,32.8,68.9
865,good,3.686184699,5.52,2.29,2.88,8.1,7.98,3.93,9.39,5.06,5.88,32.8,69.7
866,good,3.686184699,5.47,2.23,2.89,8.04,7.38,3.89,8.81,4.47,5.76,32.8,68.2
867,good,3.686184699,5.47,2.27,2.89,8.17,8.08,3.96,11.47,4.97,5.88,32.8,69.5
868,good,3.686184699,5.56,2.3,2.94,8.26,8.24,3.95,10.04,5.1,5.86,32.8,68.4
869,good,3.686184699,5.54,2.32,2.92,8.33,8.3,4,9.24,5.13,5.86,32.8,68.7
870,good,3.686184699,5.61,2.33,2.96,8.39,9.01,4.06,10.62,5.49,5.93,32.8,68.4
871,good,3.686184699,5.59,2.3,2.92,8.3,9.41,4.1,9.65,5.61,5.88,32.8,68.9
872,good,3.686184699,5.66,2.36,2.94,8.3,9.26,3.96,10.79,5.47,5.95,32.8,68.5
873,good,3.686184699,5.61,2.35,2.92,8.23,9.01,4.02,11.61,5.28,5.9,32.8,69.2
874,good,3.686184699,5.64,2.36,2.92,8.23,9.37,4.06,9.65,5.37,5.93,32.8,70.1
875,good,3.686184699,5.68,2.36,2.96,8.33,9.37,4.08,9.46,5.82,5.9,32.8,69.7
876,good,3.686184699,5.71,2.33,2.92,8.33,8.77,3.96,10.97,5.24,5.88,32.8,67.9
877,good,3.686184699,5.71,2.38,2.94,8.26,9.15,4,8.99,5.7,5.98,32.8,68.4
878,good,3.686184699,5.68,2.38,2.92,8.13,9.41,4.08,9.69,5.61,6.08,32.8,69.5
879,good,3.686184699,5.68,2.36,2.92,8.1,9.9,4.17,9.06,5.85,5.9,32.8,70.1
880,good,3.686184699,5.71,2.36,2.94,8.07,8.7,3.95,10.33,5.4,5.98,32.8,70.3
881,good,3.686184699,5.68,2.33,2.92,8.01,9.56,3.98,8.99,5.1,5.98,32.8,70.7
882,good,3.686184699,5.59,2.3,2.91,7.91,9.56,3.96,11.24,5.75,6,32.8,70.5
883,good,3.686184699,5.56,2.32,2.91,7.82,8.73,3.95,9.17,5.54,5.93,32.8,71.1
884,good,3.686184699,5.59,2.3,2.89,7.82,8.46,3.93,10.2,5.54,5.95,32.8,71
885,good,3.686184699,5.59,2.32,2.89,7.79,8.91,3.95,8.95,5.65,5.88,32.8,70.1
886,good,3.686184699,5.56,2.29,2.89,7.79,9.01,3.96,8.78,5.15,6.21,32.8,71
887,good,3.686184699,5.54,2.27,2.88,7.82,8.7,3.89,9.28,5.56,5.86,32.8,70.3
888,good,3.686184699,5.61,2.33,2.89,7.34,8.67,4.23,10.12,4.65,6.18,32.8,70.4
889,good,3.686184699,5.61,2.29,2.92,7.85,8.91,3.95,9.24,5.35,6.34,32.8,70.4
890,good,3.686184699,5.59,2.29,2.91,7.91,9.26,4,10.41,5.44,6.31,32.8,71.4
891,good,3.686184699,5.56,2.29,2.91,7.85,8.7,3.95,9.5,4.89,6.44,32.8,71.5
892,good,3.686184699,5.49,2.27,2.89,7.76,8.77,3.95,10.29,5.37,6.26,32.8,71.7
893,good,3.686184699,5.54,2.29,2.89,7.76,8.63,3.91,9.31,4.95,6.36,32.8,71.5
894,good,3.686184699,5.52,2.26,2.91,7.79,8.53,3.93,8.99,5.04,6.21,32.8,71.7
895,good,3.686184699,5.54,2.27,2.91,7.88,8.6,3.91,10.97,4.8,6.31,32.8,71.2
896,good,3.686184699,5.61,2.3,2.92,7.98,9.08,4,9.5,5.31,6.28,32.8,70.4
897,good,3.686184699,5.59,2.29,2.91,8.04,8.98,3.91,9.92,5.37,6.23,32.8,68.8
898,good,3.686184699,5.71,2.33,2.94,8.17,8.91,4,9.28,5.37,6.21,32.8,69.5
899,good,3.686184699,5.68,2.32,2.94,8.17,9.34,4,11.33,5.54,6.41,32.8,70.3
900,good,3.686184699,5.73,2.35,2.96,8.2,9.12,4,9.43,5.63,6.23,32.8,70.1
901,acceptable,4.777366013,5.71,2.33,2.94,8.01,9.15,3.95,10.79,5.44,6.44,32.8,70.1
902,acceptable,4.777366013,5.59,2.3,2.91,7.94,8.01,3.82,10.66,4.49,6.34,32.8,71
903,acceptable,4.777366013,5.4,2.2,2.89,7.82,7.53,3.78,8.88,4.55,6.13,32.8,71
904,acceptable,4.777366013,5.35,2.2,2.89,7.76,7.65,3.82,9.73,4.59,6.16,32.8,72.2
905,acceptable,4.777366013,5.28,2.2,2.86,7.67,7.92,3.82,9.73,4.61,6.16,32.8,72.2
906,acceptable,4.777366013,5.33,2.2,2.81,7.7,8.01,3.82,10.88,4.49,5.98,32.8,71.5
907,acceptable,4.777366013,5.31,2.24,2.78,7.64,8.56,3.85,9.1,5.02,6.1,32.8,71.5
908,acceptable,4.777366013,5.42,2.26,3.09,7.82,8.37,3.93,10.71,4.47,6.16,32.8,72.3
909,acceptable,4.777366013,5.38,2.26,3.07,7.85,8.63,3.89,10.62,4.57,6.03,32.7,71.9
910,acceptable,4.777366013,5.47,2.27,3.11,7.91,8.84,3.89,11.01,4.76,6.16,32.8,71.7
911,acceptable,4.777366013,5.49,2.26,3.07,7.98,8.91,3.95,10.54,4.89,6.26,32.7,70.9
912,acceptable,4.777366013,5.54,2.29,3.04,7.88,8.67,3.85,10.93,4.51,6.18,32.8,70.3
913,acceptable,4.777366013,5.54,2.26,3.06,7.88,8.87,3.87,9.69,4.82,6.18,32.7,70
914,acceptable,4.777366013,5.54,2.27,3.06,7.82,8.63,3.85,9.1,4.76,6.23,32.8,70.8
915,acceptable,4.777366013,5.47,2.23,3.06,7.7,8.46,3.82,9.54,4.65,6.21,32.8,71.5
916,acceptable,4.777366013,5.42,2.24,3.06,7.7,8.63,3.84,9.92,4.41,6.34,32.7,71.7
917,acceptable,4.777366013,5.54,2.3,3.07,7.85,8.87,3.89,9.1,4.82,6.36,32.7,70.9
918,acceptable,4.777366013,5.59,2.3,3.09,7.88,9.01,3.87,9.5,4.8,6.39,32.7,70.1
919,acceptable,4.777366013,5.26,2.32,3.28,7.98,8.98,3.93,8.78,5.13,6.44,32.7,70.4
920,acceptable,4.777366013,5.59,2.27,3.07,7.91,8.94,3.85,9.1,4.59,6.36,32.7,70.7
921,acceptable,4.777366013,5.56,2.26,3.09,7.94,9.05,3.93,10.93,4.76,6.28,32.7,71.3
922,acceptable,4.777366013,5.59,2.29,3.07,7.98,8.2,3.84,8.95,4.55,6.31,32.7,70.3
923,acceptable,4.777366013,5.54,2.26,3.06,7.79,8.6,3.78,10.37,4.37,6.34,32.7,69.6
924,acceptable,4.777366013,5.49,2.24,3.04,7.79,8.33,3.8,8.88,4.31,6.05,32.7,70.7
925,acceptable,4.777366013,5.52,2.23,3.06,7.85,8.77,3.89,8.71,4.74,6,32.7,70.5
926,acceptable,4.777366013,5.54,2.27,3.07,7.85,8.91,3.85,9.17,4.57,6.26,32.7,70.7
927,acceptable,4.777366013,5.66,2.32,3.09,7.98,9.08,3.91,8.78,4.74,6.28,32.7,71.6
928,acceptable,4.777366013,5.66,2.32,3.11,8.17,9.83,3.89,10.33,4.8,6.23,32.7,69.7
929,acceptable,4.777366013,5.71,2.29,3.11,8.17,9.01,3.91,9.69,4.76,6.23,32.7,68.2
930,acceptable,4.777366013,5.64,2.32,3.07,8.07,8.94,3.87,8.95,4.63,6.03,32.7,69
931,acceptable,4.777366013,5.66,2.3,3.04,7.94,9.01,3.8,8.92,4.97,6.08,32.7,68.9
932,acceptable,4.777366013,5.61,2.26,3.04,7.98,8.43,3.84,10.58,4.65,6.1,32.7,68.3
933,acceptable,4.777366013,5.59,2.27,3.06,7.88,8.8,3.84,10.29,4.65,6.1,32.7,69
934,acceptable,4.777366013,5.66,2.3,3.07,8.1,8.6,3.8,8.99,4.57,6.31,32.7,68.8
935,acceptable,4.777366013,5.71,2.32,3.09,8.17,9.26,3.87,9.17,4.78,6.23,32.7,68.3
936,acceptable,4.777366013,5.68,2.3,3.09,8.07,8.8,3.85,9.06,4.51,6.18,32.7,67.9
937,acceptable,4.777366013,5.71,2.27,3.11,8.01,8.7,3.85,8.92,4.61,6.18,32.7,68.9
938,acceptable,4.777366013,5.66,2.27,3.09,7.98,8.6,3.84,8.85,4.45,6.23,32.7,69
939,acceptable,4.777366013,5.64,2.27,3.07,8.01,8.8,3.85,10,4.57,6.21,32.6,68.2
940,acceptable,4.777366013,5.71,2.3,3.07,8.1,8.84,3.82,10.04,4.87,6.31,32.6,67.1
941,acceptable,4.777366013,5.78,2.27,3.11,8.3,8.7,3.85,9.02,4.61,6.31,32.6,65.1
942,acceptable,4.777366013,5.8,2.3,3.11,8.3,8.5,3.87,10.25,4.65,6.39,32.6,65.4
943,acceptable,4.777366013,5.73,2.29,3.09,8.1,8.17,3.85,10.41,4.45,6.13,32.6,65.8
944,acceptable,4.777366013,5.71,2.3,3.11,8.07,8.6,3.82,8.99,4.57,5.83,32.6,66.6
945,acceptable,4.777366013,5.73,2.29,3.11,7.98,7.89,3.8,10.93,3.91,5.71,32.6,66.9
946,acceptable,4.777366013,5.78,2.32,3.12,8.26,8.67,3.87,9.24,4.53,5.66,32.6,66.7
947,acceptable,4.777366013,5.8,2.33,3.14,8.36,8.98,3.89,9.28,4.55,5.64,32.6,64.8
948,acceptable,4.777366013,5.88,2.29,3.14,8.43,9.15,3.91,10.45,4.61,5.54,32.6,64.6
949,acceptable,4.777366013,5.98,2.3,3.17,8.49,9.12,3.91,8.88,4.59,5.78,32.6,64.7
950,acceptable,4.777366013,5.9,2.35,3.14,8.46,9.01,3.93,9.2,4.53,5.76,32.5,62.4
951,acceptable,4.777366013,5.9,2.3,3.16,8.33,9.15,3.96,10.2,4.89,5.76,32.5,64.9
952,acceptable,4.777366013,5.93,2.3,3.16,8.17,8.3,3.85,11.19,4.7,5.66,32.5,66
953,acceptable,4.777366013,5.9,2.33,3.16,8.2,8.63,3.89,10.45,4.29,5.78,32.5,66.1
954,acceptable,4.777366013,5.9,2.3,3.14,8.43,8.53,3.91,9.28,4.31,5.86,32.5,64
955,acceptable,4.777366013,5.98,2.33,3.17,8.46,8.3,3.93,9.2,4.43,5.73,32.5,62.2
956,acceptable,4.777366013,5.9,2.33,3.17,8.33,8.33,3.93,9.31,4.45,5.9,32.5,63.4
957,acceptable,4.777366013,5.93,2.33,3.16,8.23,8.7,3.95,10.45,4.63,5.64,32.5,65
958,acceptable,4.777366013,5.95,2.33,3.19,8.23,8.7,3.93,10,4.27,5.83,32.5,65.2
959,acceptable,4.777366013,5.98,2.32,3.19,8.3,9.19,3.95,11.38,5.1,5.73,32.5,63.5
960,acceptable,4.777366013,5.98,2.32,3.19,8.3,8.5,3.85,9.58,4.11,5.81,32.4,63.2
961,acceptable,4.827047856,6,2.29,3.17,8.39,8.56,3.91,9.35,4.31,5.5,32.4,62.8
962,acceptable,4.827047856,5.93,2.32,3.19,8.36,8.5,3.89,10.93,4.37,5.66,32.4,63.3
963,acceptable,4.827047856,5.88,2.3,3.16,8.13,8.5,3.89,11.33,4.21,5.64,32.5,65.2
964,acceptable,4.827047856,5.93,2.36,2.23,8.1,8.56,3.95,10.79,4.37,5.73,32.4,65.2
965,acceptable,4.827047856,5.95,2.29,3.19,8.23,8.37,3.93,9.43,4.51,5.78,32.4,63.8
966,acceptable,4.827047856,5.95,2.33,3.16,8.2,8.67,3.95,9.54,4.47,5.73,32.5,63.6
967,acceptable,4.827047856,5.9,2.33,3.16,8.1,8.46,3.91,10.66,4.49,5.69,32.4,64.1
968,acceptable,4.827047856,5.98,2.32,3.19,8.26,8.7,3.95,9.17,4.31,5.64,32.4,64.2
969,acceptable,4.827047856,5.9,2.35,3.17,8.2,8.7,3.93,8.85,4.37,5.73,32.4,64.1
970,acceptable,4.827047856,5.95,2.32,3.21,8.36,8.67,3.96,10.66,4.43,5.76,32.4,63.8
971,acceptable,4.827047856,5.95,2.36,3.19,8.33,8.63,3.96,10.84,4.37,5.71,32.4,62.8
972,acceptable,4.827047856,6.03,2.3,3.19,8.36,8.91,3.98,9.31,4.8,5.83,32.4,63.6
973,acceptable,4.827047856,5.95,2.35,3.17,8.23,7.01,3.89,9.13,4.06,5.78,32.4,62.8
974,acceptable,4.827047856,5.85,2.32,3.17,8.2,7.35,3.87,10.29,3.87,5.86,32.4,63.5
975,acceptable,4.827047856,5.35,2.29,3.35,8.13,7.74,3.85,10.49,4.09,5.83,32.4,64.3
976,acceptable,4.827047856,5.78,2.3,3.17,8.07,7.98,3.89,9.17,4.06,5.71,32.3,63.8
977,acceptable,4.827047856,5.76,2.26,3.19,8.01,8.4,3.87,10.97,3.81,5.69,32.4,64.3
978,acceptable,4.827047856,5.76,2.29,3.21,8.07,8.3,3.87,11.01,4.31,5.66,32.4,64.3
979,acceptable,4.827047856,5.71,2.3,3.19,8.01,7.68,3.89,10.58,3.98,5.78,32.3,63.5
980,acceptable,4.827047856,5.71,2.27,3.17,7.88,7.92,3.95,11.06,3.98,5.5,32.4,65.2
981,acceptable,4.827047856,5.66,2.27,3.17,7.73,7.83,3.82,9.54,4,5.54,32.3,66.1
982,acceptable,4.827047856,5.49,2.26,3.14,7.58,8.01,3.82,10.97,3.96,5.5,32.3,66.1
983,acceptable,4.827047856,5.54,2.24,3.16,7.54,7.92,3.78,8.92,3.81,5.45,32.3,67.8
984,acceptable,4.827047856,5.52,2.24,3.12,7.64,8.14,3.8,9.61,4.13,5.45,32.3,65.6
985,acceptable,4.827047856,5.64,2.78,3.16,7.88,8.05,3.8,9.13,4.27,5.5,32.3,63.9
986,acceptable,4.827047856,5.56,2.21,3.16,7.79,7.95,3.84,9.81,4.02,5.54,32.3,64.3
987,acceptable,4.827047856,5.56,2.27,3.16,7.79,7.98,3.85,10,3.98,5.52,32.3,64.3
988,acceptable,4.827047856,5.68,2.23,3.16,7.82,7.98,3.85,8.75,4.06,5.54,32.3,63.8
989,acceptable,4.827047856,5.64,2.27,3.16,7.76,8.24,3.85,9.77,4.08,5.59,32.4,64
990,acceptable,4.827047856,5.66,2.27,3.17,7.64,8.05,3.85,8.92,4.11,5.54,32.3,65
991,acceptable,4.827047856,5.66,2.26,3.14,7.64,8.11,3.84,9.2,4.41,5.47,32.3,66.2
992,acceptable,4.827047856,5.64,2.27,3.14,7.73,8.11,3.85,10,4.02,5.57,32.3,64.1
993,acceptable,4.827047856,5.66,2.27,3.17,7.94,8.3,3.87,9.58,4.45,5.43,32.3,63.9
994,acceptable,4.827047856,5.76,2.29,3.16,8.01,8.4,3.91,9.81,4.47,5.59,32.3,62.3
995,acceptable,4.827047856,5.78,2.23,3.16,8.01,8.43,3.93,10.58,4.08,5.61,32.3,61.6
996,acceptable,4.827047856,5.85,2.3,3.16,8.04,8.56,3.93,9.88,4.49,5.61,32.3,62.4
997,acceptable,4.827047856,5.85,2.27,3.17,8.04,8.37,3.93,10.16,4.23,5.57,32.3,62.6
998,acceptable,4.827047856,5.85,2.27,3.17,8.01,8.67,3.95,9.31,4.63,5.57,32.3,62.1
999,acceptable,4.827047856,5.85,2.3,3.16,7.98,8.46,3.91,9.06,4.27,5.54,32.3,63
1000,acceptable,4.827047856,5.9,2.33,3.19,7.94,8.6,3.95,11.19,4.41,5.5,32.3,62
1001,acceptable,4.827047856,5.85,2.26,3.16,7.88,8.11,3.89,10.58,4.35,5.76,32.2,62.8
1002,acceptable,4.827047856,5.83,2.24,3.16,7.94,8.6,3.93,10.41,4.27,5.78,32.2,61.9
1003,acceptable,4.827047856,5.95,2.26,3.17,8.13,8.37,3.95,11.15,4.15,5.61,32.2,62.7
1004,acceptable,4.827047856,5.93,2.27,3.16,8.23,8.01,3.96,9.81,3.74,5.57,32.2,59.8
1005,acceptable,4.827047856,5.95,2.26,3.17,8.13,7.77,3.98,9.2,3.92,5.45,32.2,60
1006,acceptable,4.827047856,5.98,2.3,2.86,8.07,8.33,4,9.85,4.19,5.76,32.2,61.9
1007,acceptable,4.827047856,5.85,2.29,3.19,7.91,8.27,4.06,9.54,4.7,5.59,32.2,61.7
1008,acceptable,4.827047856,5.83,2.3,3.19,7.7,7.89,3.96,9.2,4.25,5.76,32.2,64.8
1009,acceptable,4.827047856,5.8,2.26,3.19,7.73,7.56,3.96,9.1,3.67,5.88,32.2,65.1
1010,acceptable,4.827047856,5.71,2.26,3.16,7.76,8.24,3.98,10,4,5.61,32.2,63.4
1011,acceptable,4.827047856,5.76,2.26,3.14,7.79,8.46,4,11.19,4.35,5.76,32.2,62.6
1012,acceptable,4.827047856,5.8,2.27,3.16,7.85,8.3,4,10.54,4,5.66,32.2,63.5
1013,acceptable,4.827047856,5.8,2.27,3.16,7.94,8.17,4.02,8.99,4.11,5.4,32.1,62.3
1014,acceptable,4.827047856,5.93,2.3,3.17,8.1,8.43,4.12,9.24,4.15,5.61,32.2,60.6
1015,acceptable,4.827047856,5.88,2.27,3.21,8.04,8.24,4.1,9.58,4,5.66,32.2,61.3
1016,acceptable,4.827047856,5.8,2.3,3.21,7.76,8.17,4.12,9.65,3.87,5.73,32.2,63.8
1017,acceptable,4.827047856,5.68,2.24,3.19,7.64,7.83,4.08,9.17,3.87,5.66,32.2,65.1
1018,acceptable,4.827047856,5.61,2.23,3.14,7.64,8.05,4.02,10.71,3.98,5.61,32.2,64.3
1019,acceptable,4.827047856,5.68,2.24,3.17,7.73,7.95,4.06,9.31,3.85,5.45,32.2,63.3
1020,acceptable,4.827047856,5.76,2.27,3.16,7.73,7.98,4.08,9.28,4.39,5.52,32.1,62.5
1021,acceptable,4.846803612,5.66,2.27,3.16,7.58,8.14,4.13,8.81,3.92,5.57,32.2,64.4
1022,acceptable,4.846803612,5.61,2.26,3.14,7.49,8.53,4.08,10.66,3.87,5.71,32.2,65.7
1023,acceptable,4.846803612,5.66,2.27,3.16,7.67,8.01,4.06,9.17,3.98,5.57,32.1,65.4
1024,acceptable,4.846803612,5.64,2.29,3.14,7.85,8.37,4.12,10,3.79,5.61,32.1,63.1
1025,acceptable,4.846803612,5.73,2.3,3.16,7.98,8.2,4.12,9.54,3.78,5.78,32.1,61.8
1026,acceptable,4.846803612,5.73,2.3,3.17,8.04,8.24,4.12,10.62,3.78,6.49,32.2,62.5
1027,acceptable,4.846803612,5.76,2.29,3.19,8.04,8.3,4.15,9.31,3.96,6.52,32.2,62.9
1028,acceptable,4.846803612,5.59,2.27,3.16,7.91,8.24,4.15,11.01,3.89,6.44,32.1,62.9
1029,acceptable,4.846803612,5.73,2.26,3.21,7.88,8.46,4.12,10.93,4.35,6.55,32.2,64.2
